ID,NAME,DATE,OPENING,HIGHEST,LOWEST,CLOSING,PRICE_CHANGE,PERCENTAGE_CHANGE,TRADING_VOLUME,TRANSACTION_AMOUNT
000001,????,2000-06-19,"1,924.6900","1,926.9800","1,910.4600","1,915.2000",-11.7400,-0.6093,"1,218,401,600","12,302,381,056"
000001,????,2000-06-20,"1,913.0700","1,913.0700","1,888.0800","1,895.3400",-19.8600,-1.0370,"1,039,553,100","10,003,860,480"
000001,????,2000-06-21,"1,894.7700","1,913.1400","1,894.6300","1,913.1300",17.7900,0.9386,"836,002,600","8,946,693,120"
000001,????,2000-06-22,"1,918.1600","1,921.1400","1,906.3000","1,913.9000",0.7700,0.0402,"909,835,100","9,819,936,768"
000001,????,2000-06-23,"1,915.3000","1,939.6300","1,913.6500","1,939.6200",25.7200,1.3439,"1,200,768,100","13,035,303,936"
000001,????,2000-06-26,"1,946.6900","1,953.3300","1,943.2400","1,948.6300",9.0100,0.4645,"1,407,697,600","14,377,539,584"
000001,????,2000-06-27,"1,949.7700","1,952.4500","1,938.1300","1,942.8900",-5.7400,-0.2946,"1,198,823,400","11,840,541,696"
000001,????,2000-06-28,"1,943.9800","1,953.0600","1,940.0500","1,947.4800",4.5900,0.2362,"1,125,077,200","12,304,785,408"
000001,????,2000-06-29,"1,949.8400","1,951.1200","1,924.4700","1,937.2600",-10.2200,-0.5248,"1,193,266,100","12,524,118,016"
000001,????,2000-06-30,"1,937.8400","1,941.4000","1,924.9600","1,928.1000",-9.1600,-0.4728,"1,248,716,000","12,926,509,056"
000001,????,2000-07-03,"1,917.4400","1,917.4400","1,890.5200","1,895.6300",-32.4700,-1.6840,"1,579,212,400","12,650,057,728"
000001,????,2000-07-04,"1,891.2000","1,907.9400","1,888.2400","1,907.9300",12.3000,0.6489,"1,444,433,100","9,441,681,408"
000001,????,2000-07-05,"1,910.4200","1,918.9000","1,904.4600","1,909.1800",1.2500,0.0655,"1,304,678,500","8,823,173,120"
000001,????,2000-07-06,"1,909.2300","1,910.0500","1,896.6500","1,902.5500",-6.6300,-0.3473,"994,476,800","9,194,287,104"
000001,????,2000-07-07,"1,904.0800","1,932.8200","1,904.0800","1,932.7900",30.2400,1.5894,"1,169,500,500","11,070,598,144"
000001,????,2000-07-10,"1,938.8400","1,948.0600","1,932.9500","1,948.0200",15.2300,0.7880,"1,453,238,200","14,361,193,472"
000001,????,2000-07-11,"1,952.2500","1,960.5900","1,947.6600","1,960.5400",12.5200,0.6427,"1,445,986,300","14,693,987,328"
000001,????,2000-07-12,"1,965.2300","1,974.4100","1,960.3400","1,973.3700",12.8300,0.6544,"1,394,193,500","15,149,607,936"
000001,????,2000-07-13,"1,978.5500","1,984.0600","1,963.5500","1,979.2000",5.8300,0.2954,"1,818,290,400","19,722,131,456"
000001,????,2000-07-14,"1,981.7700","1,987.2200","1,972.6200","1,987.1900",7.9900,0.4037,"1,621,586,000","16,740,460,544"
000001,????,2000-07-17,"1,992.8900","1,997.9300","1,980.2200","1,982.4700",-4.7200,-0.2375,"1,587,675,700","15,940,243,456"
000001,????,2000-07-18,"1,982.4900","1,993.9900","1,981.7300","1,993.9800",11.5100,0.5806,"1,758,001,900","12,105,298,944"
000001,????,2000-07-19,"2,000.3300","2,004.4600","1,987.4200","1,998.4200",4.4400,0.2227,"2,916,102,400","14,967,434,240"
000001,????,2000-07-20,"1,999.0800","2,003.8000","1,979.8700","1,991.5600",-6.8600,-0.3433,"1,739,685,200","13,946,677,248"
000001,????,2000-07-21,"1,994.4200","1,998.3400","1,991.8300","1,996.3300",4.7700,0.2395,"1,175,094,400","11,205,272,576"
000001,????,2000-07-24,"1,998.2400","1,999.9000","1,982.8800","1,989.2300",-7.1000,-0.3557,"1,191,417,800","11,700,431,872"
000001,????,2000-07-25,"1,990.1400","1,997.8400","1,989.0800","1,996.5700",7.3400,0.3690,"1,130,371,300","11,351,113,728"
000001,????,2000-07-26,"1,999.4400","2,012.3900","1,999.4000","2,012.3100",15.7400,0.7884,"1,520,031,700","12,332,350,464"
000001,????,2000-07-27,"2,017.4500","2,024.9900","2,004.5400","2,012.3500",0.0400,0.0020,"1,743,055,700","15,302,284,288"
000001,????,2000-07-28,"2,014.1100","2,016.9400","2,006.1700","2,012.7900",0.4400,0.0219,"1,497,469,900","13,811,913,728"
000001,????,2000-07-31,"2,016.1400","2,023.5600","2,008.6300","2,023.5300",10.7400,0.5336,"1,721,609,000","15,902,047,232"
000001,????,2000-08-01,"2,027.0100","2,031.9200","2,023.4500","2,028.1500",4.6200,0.2283,"2,118,915,300","12,751,382,528"
000001,????,2000-08-02,"2,030.7800","2,033.1900","2,018.4800","2,030.6800",2.5300,0.1247,"2,399,989,200","12,952,511,488"
000001,????,2000-08-03,"2,032.9300","2,038.6500","2,030.1000","2,036.3000",5.6200,0.2768,"1,837,534,200","14,070,912,000"
000001,????,2000-08-04,"2,037.4600","2,041.2800","2,013.4500","2,026.3600",-9.9400,-0.4881,"1,962,644,800","15,525,688,320"
000001,????,2000-08-07,"2,025.1800","2,039.4100","2,017.9000","2,039.4100",13.0500,0.6440,"1,375,535,800","13,572,080,640"
000001,????,2000-08-08,"2,042.7400","2,050.0700","2,040.7800","2,049.9100",10.5000,0.5149,"1,378,526,500","13,870,193,664"
000001,????,2000-08-09,"2,051.6500","2,061.2800","2,048.4900","2,061.1800",11.2700,0.5498,"1,637,416,700","16,303,272,960"
000001,????,2000-08-10,"2,065.3000","2,067.7400","2,053.8600","2,065.9400",4.7600,0.2309,"1,737,958,400","18,485,405,696"
000001,????,2000-08-11,"2,067.7800","2,070.2900","2,055.2000","2,062.6600",-3.2800,-0.1588,"1,534,017,400","15,941,493,760"
000001,????,2000-08-14,"2,065.9300","2,076.3200","2,065.9300","2,076.3000",13.6400,0.6613,"1,520,219,900","14,333,458,432"
000001,????,2000-08-15,"2,079.0600","2,082.7300","2,066.1600","2,076.8200",0.5200,0.0250,"1,349,422,300","13,170,799,616"
000001,????,2000-08-16,"2,078.4800","2,083.4600","2,072.9800","2,083.4600",6.6400,0.3197,"1,543,421,900","14,047,104,000"
000001,????,2000-08-17,"2,086.8000","2,092.3200","2,086.5500","2,091.5800",8.1200,0.3897,"1,394,555,900","14,126,443,520"
000001,????,2000-08-18,"2,093.6300","2,097.3100","2,086.7500","2,090.1800",-1.4000,-0.0669,"1,257,448,900","13,229,711,360"
000001,????,2000-08-21,"2,095.3700","2,108.8700","2,093.4100","2,108.6900",18.5100,0.8856,"1,587,655,800","16,779,906,048"
000001,????,2000-08-22,"2,112.0100","2,114.5200","2,074.5200","2,074.7000",-33.9900,-1.6119,"1,606,965,700","16,097,751,040"
000001,????,2000-08-23,"2,064.0400","2,080.1400","1,980.3400","2,057.9100",-16.7900,-0.8093,"2,641,266,100","23,951,855,616"
000001,????,2000-08-24,"2,058.5200","2,073.9400","2,043.2000","2,071.1600",13.2500,0.6439,"1,724,685,600","17,520,898,048"
000001,????,2000-08-25,"2,073.7100","2,086.7200","2,066.3200","2,086.7000",15.5400,0.7503,"1,229,048,300","13,769,837,568"
000001,????,2000-08-28,"2,092.1200","2,100.7000","2,085.6000","2,100.5800",13.8800,0.6652,"1,383,249,800","14,829,901,824"
000001,????,2000-08-29,"2,103.0300","2,105.6300","2,094.6000","2,105.4700",4.8900,0.2328,"1,452,168,500","13,895,734,272"
000001,????,2000-08-30,"2,107.0100","2,108.0900","2,075.1600","2,076.1400",-29.3300,-1.3930,"1,338,050,700","14,229,566,464"
000001,????,2000-08-31,"2,062.8300","2,064.7600","2,019.4400","2,021.1900",-54.9500,-2.6467,"1,611,062,400","14,624,561,152"
000001,????,2000-09-01,"2,009.1500","2,026.3500","1,997.7100","1,999.8500",-21.3400,-1.0558,"1,279,555,400","12,399,443,968"
000001,????,2000-09-04,"1,994.8800","2,010.6000","1,981.2200","2,010.6000",10.7500,0.5375,"984,028,900","9,851,581,440"
000001,????,2000-09-05,"2,015.0600","2,020.8400","1,959.5900","1,963.7900",-46.8100,-2.3282,"985,113,100","9,262,016,512"
000001,????,2000-09-06,"1,955.4900","1,964.2600","1,923.5900","1,925.9000",-37.8900,-1.9294,"1,101,726,700","9,345,979,392"
000001,????,2000-09-07,"1,929.2900","1,963.2200","1,929.2900","1,950.6600",24.7600,1.2856,"846,665,700","7,901,186,048"
000001,????,2000-09-08,"1,955.1500","1,963.8900","1,945.9100","1,959.3100",8.6500,0.4434,"722,321,800","7,371,941,888"
000001,????,2000-09-11,"1,963.2700","1,972.0700","1,956.0700","1,972.0400",12.7300,0.6497,"735,543,500","7,516,739,072"
000001,????,2000-09-12,"1,975.4100","1,979.3200","1,965.4000","1,979.0900",7.0500,0.3575,"668,886,400","7,086,691,840"
000001,????,2000-09-13,"1,980.5200","1,995.3100","1,975.1200","1,988.9300",9.8400,0.4972,"888,941,600","8,087,867,904"
000001,????,2000-09-14,"1,989.9700","1,992.3600","1,973.0200","1,979.5000",-9.4300,-0.4741,"646,759,100","6,688,828,928"
000001,????,2000-09-15,"1,978.0300","1,978.4600","1,966.8700","1,978.4300",-1.0700,-0.0541,"633,116,400","6,354,914,816"
000001,????,2000-09-18,"1,979.5300","1,981.1200","1,946.1700","1,946.7500",-31.6800,-1.6013,"689,253,800","6,592,223,232"
000001,????,2000-09-19,"1,937.3100","1,937.3600","1,895.4900","1,903.1500",-43.6000,-2.2396,"919,539,900","8,235,510,784"
000001,????,2000-09-20,"1,902.9100","1,922.2900","1,892.2700","1,922.2800",19.1300,1.0052,"704,339,600","6,771,359,232"
000001,????,2000-09-21,"1,924.8300","1,927.5100","1,905.6500","1,907.3000",-14.9800,-0.7793,"639,455,400","6,612,151,808"
000001,????,2000-09-22,"1,904.5700","1,904.5700","1,888.0900","1,891.9800",-15.3200,-0.8032,"668,312,400","6,664,313,856"
000001,????,2000-09-25,"1,889.9000","1,896.7100","1,874.2100","1,875.9100",-16.0700,-0.8494,"475,970,200","4,795,766,784"
000001,????,2000-09-26,"1,878.3100","1,890.6700","1,878.0500","1,887.8200",11.9100,0.6349,"435,829,200","4,738,101,248"
000001,????,2000-09-27,"1,889.8700","1,914.1000","1,889.8700","1,914.0800",26.2600,1.3910,"432,715,900","4,403,170,816"
000001,????,2000-09-28,"1,915.4900","1,917.0600","1,886.9400","1,889.2800",-24.8000,-1.2957,"504,991,900","5,266,124,800"
000001,????,2000-09-29,"1,888.2000","1,910.4800","1,888.0700","1,910.1600",20.8800,1.1052,"468,232,600","5,269,501,952"
000001,????,2000-10-09,"1,912.0700","1,915.4900","1,897.2300","1,915.3500",5.1900,0.2717,"516,677,600","5,833,385,984"
000001,????,2000-10-10,"1,917.8900","1,942.1700","1,917.6800","1,942.1400",26.7900,1.3987,"667,750,600","7,182,732,800"
000001,????,2000-10-11,"1,944.2400","1,948.0100","1,931.4600","1,933.7200",-8.4200,-0.4335,"725,288,900","7,847,945,216"
000001,????,2000-10-12,"1,933.1400","1,933.3200","1,918.4600","1,926.3200",-7.4000,-0.3827,"722,605,600","7,821,239,808"
000001,????,2000-10-13,"1,927.3500","1,932.3100","1,911.3500","1,918.1500",-8.1700,-0.4241,"664,271,900","7,491,518,976"
000001,????,2000-10-16,"1,917.4400","1,917.5500","1,897.9000","1,902.8000",-15.3500,-0.8003,"608,503,600","6,261,005,824"
000001,????,2000-10-17,"1,902.0700","1,909.4900","1,896.9400","1,909.4900",6.6900,0.3516,"417,493,600","4,769,537,024"
000001,????,2000-10-18,"1,911.7000","1,922.8500","1,911.7000","1,922.8400",13.3500,0.6991,"575,503,200","7,864,478,208"
000001,????,2000-10-19,"1,925.2100","1,927.3600","1,911.1800","1,913.4200",-9.4200,-0.4899,"596,505,800","6,140,575,232"
000001,????,2000-10-20,"1,913.1600","1,947.4600","1,912.3700","1,947.4500",34.0300,1.7785,"938,766,100","10,031,148,032"
000001,????,2000-10-23,"1,952.9500","1,960.8600","1,945.6700","1,958.9300",11.4800,0.5895,"857,797,400","9,817,739,264"
000001,????,2000-10-24,"1,960.3600","1,962.1300","1,945.5200","1,956.3400",-2.5900,-0.1322,"635,728,300","7,483,008,000"
000001,????,2000-10-25,"1,957.3700","1,978.9900","1,957.3100","1,977.2500",20.9100,1.0688,"1,150,654,400","11,748,255,744"
000001,????,2000-10-26,"1,979.2900","1,980.6200","1,962.2000","1,967.6700",-9.5800,-0.4845,"1,065,276,400","9,040,402,432"
000001,????,2000-10-27,"1,968.1700","1,971.7800","1,957.7400","1,967.4000",-0.2700,-0.0137,"903,711,100","8,183,728,128"
000001,????,2000-10-30,"1,967.6500","1,974.2400","1,962.8100","1,973.5700",6.1700,0.3136,"993,944,900","9,660,755,968"
000001,????,2000-10-31,"1,974.5200","1,979.9900","1,956.4100","1,961.2800",-12.2900,-0.6227,"909,042,200","8,227,959,808"
000001,????,2000-11-01,"1,961.0800","1,977.3700","1,959.7200","1,977.3600",16.0800,0.8199,"850,194,000","8,529,216,000"
000001,????,2000-11-02,"1,981.7600","1,992.8500","1,980.8800","1,984.2600",6.9000,0.3490,"893,385,100","9,136,830,464"
000001,????,2000-11-03,"1,984.9800","1,989.1000","1,977.2100","1,981.6300",-2.6300,-0.1325,"932,081,800","7,778,710,016"
000001,????,2000-11-06,"1,983.0700","1,992.8700","1,982.7500","1,991.1700",9.5400,0.4814,"999,681,900","9,323,250,688"
000001,????,2000-11-07,"1,993.4500","1,997.0700","1,990.0500","1,997.0700",5.9000,0.2963,"789,874,700","7,594,596,864"
000001,????,2000-11-08,"1,999.1500","2,012.9800","1,998.3400","2,012.9000",15.8300,0.7927,"925,427,200","8,958,640,128"
000001,????,2000-11-09,"2,016.2200","2,032.5100","2,014.8300","2,032.4800",19.5800,0.9727,"1,405,162,800","13,677,702,144"
000001,????,2000-11-10,"2,037.0800","2,051.3400","2,033.6200","2,047.4500",14.9700,0.7365,"1,396,590,000","16,278,219,776"
000001,????,2000-11-13,"2,054.4700","2,071.6800","2,053.4400","2,070.7800",23.3300,1.1395,"1,440,877,700","15,914,337,280"
000001,????,2000-11-14,"2,072.7900","2,085.1100","2,055.2100","2,085.1100",14.3300,0.6920,"1,244,877,700","14,683,290,624"
000001,????,2000-11-15,"2,087.2700","2,092.6500","2,074.3700","2,081.9000",-3.2100,-0.1539,"1,333,426,700","14,746,307,584"
000001,????,2000-11-16,"2,081.1300","2,096.0400","2,080.6000","2,095.9800",14.0800,0.6763,"1,282,182,000","14,423,034,880"
000001,????,2000-11-17,"2,098.8800","2,104.6900","2,084.8900","2,093.2300",-2.7500,-0.1312,"1,180,132,600","13,403,346,944"
000001,????,2000-11-20,"2,092.5900","2,101.3900","2,078.2700","2,101.3800",8.1500,0.3894,"1,310,295,900","13,832,419,328"
000001,????,2000-11-21,"2,104.0600","2,112.9100","2,095.5800","2,097.9800",-3.4000,-0.1618,"1,247,971,900","12,454,691,840"
000001,????,2000-11-22,"2,097.2800","2,113.3400","2,091.6200","2,113.3000",15.3200,0.7302,"1,214,670,700","12,501,190,656"
000001,????,2000-11-23,"2,119.1500","2,125.7200","2,109.2100","2,119.4300",6.1300,0.2901,"1,249,207,700","14,551,248,896"
000001,????,2000-11-24,"2,119.0100","2,125.4000","2,045.5100","2,053.3700",-66.0600,-3.1169,"1,649,756,100","17,176,944,640"
000001,????,2000-11-27,"2,041.1500","2,062.8000","2,031.9300","2,049.6700",-3.7000,-0.1802,"1,058,782,600","11,788,422,144"
000001,????,2000-11-28,"2,052.7700","2,079.4700","2,052.7700","2,079.3900",29.7200,1.4500,"858,896,600","9,509,442,560"
000001,????,2000-11-29,"2,081.4900","2,082.9000","2,055.9300","2,067.4900",-11.9000,-0.5723,"994,362,900","11,117,321,216"
000001,????,2000-11-30,"2,067.0700","2,072.2900","2,057.0400","2,070.6100",3.1200,0.1509,"846,555,000","8,872,508,416"
000001,????,2000-12-01,"2,073.0800","2,082.0200","2,071.4900","2,081.8400",11.2300,0.5424,"1,228,528,600","9,405,847,552"
000001,????,2000-12-04,"2,084.4800","2,092.3200","2,077.8000","2,092.1300",10.2900,0.4943,"1,422,885,000","10,347,586,560"
000001,????,2000-12-05,"2,094.9900","2,097.2800","2,085.8000","2,091.6700",-0.4600,-0.0220,"1,389,586,400","9,776,104,448"
000001,????,2000-12-06,"2,092.9900","2,095.4300","2,070.3400","2,075.6200",-16.0500,-0.7673,"1,138,332,500","11,312,073,728"
000001,????,2000-12-07,"2,072.5300","2,078.1400","2,060.7200","2,075.0400",-0.5800,-0.0279,"968,736,100","10,537,900,032"
000001,????,2000-12-08,"2,074.5600","2,083.2700","2,069.6600","2,073.1600",-1.8800,-0.0906,"1,158,323,500","10,927,192,064"
000001,????,2000-12-11,"2,072.2800","2,072.4700","2,039.0000","2,046.0700",-27.0900,-1.3067,"1,198,653,400","9,804,583,936"
000001,????,2000-12-12,"2,045.1700","2,059.0500","2,037.9000","2,059.0500",12.9800,0.6344,"1,099,182,900","9,739,957,248"
000001,????,2000-12-13,"2,057.3800","2,059.6000","2,050.1700","2,056.1200",-2.9300,-0.1423,"938,510,200","8,980,598,784"
000001,????,2000-12-14,"2,056.9900","2,059.2700","2,046.9300","2,051.0700",-5.0500,-0.2456,"1,419,281,300","7,967,483,904"
000001,????,2000-12-15,"2,052.7900","2,055.6000","2,036.8800","2,039.3600",-11.7100,-0.5709,"1,320,590,700","8,960,870,400"
000001,????,2000-12-18,"2,038.4400","2,044.5600","2,024.2800","2,044.5400",5.1800,0.2540,"1,126,258,800","9,722,610,688"
000001,????,2000-12-19,"2,047.3400","2,056.7500","2,046.0200","2,049.0300",4.4900,0.2196,"1,136,818,300","11,497,228,288"
000001,????,2000-12-20,"2,050.0600","2,071.3000","2,048.6400","2,071.2600",22.2300,1.0849,"1,192,071,800","11,602,758,656"
000001,????,2000-12-21,"2,075.5600","2,086.9300","2,074.3300","2,076.8800",5.6200,0.2713,"1,249,834,900","12,858,221,568"
000001,????,2000-12-22,"2,078.4200","2,079.9600","2,066.2200","2,069.7600",-7.1200,-0.3428,"1,203,266,100","13,112,524,800"
000001,????,2000-12-25,"2,071.5600","2,075.2100","2,062.0300","2,068.1700",-1.5900,-0.0768,"1,206,101,300","12,387,264,512"
000001,????,2000-12-26,"2,070.3700","2,076.4000","2,068.8100","2,076.2600",8.0900,0.3912,"1,042,805,500","11,202,717,696"
000001,????,2000-12-27,"2,077.7100","2,079.7600","2,055.9900","2,058.2400",-18.0200,-0.8679,"1,176,163,200","12,187,668,480"
000001,????,2000-12-28,"2,054.5100","2,061.0500","2,047.7400","2,053.7000",-4.5400,-0.2206,"1,384,240,000","12,094,517,248"
000001,????,2000-12-29,"2,055.8200","2,073.8700","2,055.5000","2,073.4700",19.7700,0.9627,"1,365,868,000","11,484,676,096"
000001,????,2001-01-02,"2,077.0700","2,103.5300","2,074.8800","2,103.4600",29.9900,1.4464,"1,865,074,600","14,599,877,632"
000001,????,2001-01-03,"2,108.2500","2,123.9000","2,105.4900","2,123.8900",20.4300,0.9713,"1,715,767,300","18,199,506,944"
000001,????,2001-01-04,"2,125.4800","2,127.4100","2,113.1700","2,117.4000",-6.4900,-0.3056,"1,342,354,100","14,704,513,024"
000001,????,2001-01-05,"2,117.6600","2,125.3800","2,114.0500","2,125.3000",7.9000,0.3731,"1,328,817,500","15,279,360,000"
000001,????,2001-01-08,"2,128.6000","2,131.9800","2,092.0900","2,102.0600",-23.2400,-1.0935,"1,478,708,500","16,322,580,480"
000001,????,2001-01-09,"2,099.3200","2,111.1000","2,082.8400","2,101.1300",-0.9300,-0.0442,"1,164,933,800","11,961,120,768"
000001,????,2001-01-10,"2,102.0800","2,125.6700","2,102.0600","2,125.6100",24.4800,1.1651,"1,291,688,300","13,466,763,264"
000001,????,2001-01-11,"2,129.6100","2,131.3600","2,117.0200","2,119.1400",-6.4700,-0.3044,"1,407,220,900","15,104,985,088"
000001,????,2001-01-12,"2,116.8400","2,117.7200","2,100.2700","2,104.7400",-14.4000,-0.6795,"1,066,088,200","11,404,471,296"
000001,????,2001-01-15,"2,097.0900","2,097.0900","2,030.2800","2,032.4400",-72.3000,-3.4351,"1,499,858,800","14,112,385,024"
000001,????,2001-01-16,"2,018.2900","2,045.9400","2,007.7000","2,045.8800",13.4400,0.6613,"1,158,372,200","10,803,420,160"
000001,????,2001-01-17,"2,046.3700","2,048.6900","2,031.7500","2,034.5800",-11.3000,-0.5523,"732,413,400","6,883,815,936"
000001,????,2001-01-18,"2,033.6800","2,049.3500","2,033.5700","2,043.1100",8.5300,0.4193,"1,034,157,100","8,913,571,840"
000001,????,2001-01-19,"2,046.5800","2,067.8700","2,046.5400","2,065.6000",22.4900,1.1008,"1,183,126,400","9,318,027,264"
000001,????,2001-02-05,"2,069.8500","2,072.5400","2,005.6800","2,008.0300",-57.5700,-2.7871,"897,424,300","7,827,932,160"
000001,????,2001-02-06,"1,999.7200","1,999.7200","1,956.1700","1,995.3100",-12.7200,-0.6335,"952,842,700","8,394,835,968"
000001,????,2001-02-07,"1,995.6000","1,998.2500","1,978.5900","1,979.9300",-15.3800,-0.7708,"588,222,900","5,378,365,952"
000001,????,2001-02-08,"1,977.5500","1,986.8900","1,926.4000","1,930.1300",-49.8000,-2.5152,"888,573,700","7,956,579,840"
000001,????,2001-02-09,"1,935.1800","1,963.3200","1,935.1800","1,956.9700",26.8400,1.3906,"1,123,701,900","8,405,287,936"
000001,????,2001-02-12,"1,958.6500","1,961.8100","1,935.5800","1,961.2200",4.2500,0.2172,"720,307,500","6,802,570,240"
000001,????,2001-02-13,"1,962.5200","1,973.9900","1,958.9900","1,963.5200",2.3000,0.1173,"540,351,400","5,318,757,888"
000001,????,2001-02-14,"1,962.7300","1,966.8400","1,956.4200","1,963.2000",-0.3200,-0.0163,"438,215,300","4,323,174,912"
000001,????,2001-02-15,"1,963.4400","1,966.9200","1,944.5600","1,946.4700",-16.7300,-0.8522,"450,675,600","4,397,334,016"
000001,????,2001-02-16,"1,942.0400","1,942.1200","1,911.8700","1,941.9600",-4.5100,-0.2317,"675,020,900","6,347,095,040"
000001,????,2001-02-19,"1,942.5700","1,969.3400","1,935.6500","1,967.5500",25.5900,1.3177,"584,608,300","5,439,099,904"
000001,????,2001-02-20,"1,969.7700","1,980.3800","1,947.2500","1,953.2100",-14.3400,-0.7288,"643,593,400","6,580,742,144"
000001,????,2001-02-21,"1,948.4100","1,948.4100","1,901.2000","1,909.3200",-43.8900,-2.2471,"761,781,700","7,654,377,984"
000001,????,2001-02-22,"1,901.9900","1,922.4500","1,893.7800","1,907.2600",-2.0600,-0.1079,"505,473,400","5,336,662,016"
000001,????,2001-02-23,"1,906.9100","1,936.6300","1,906.5500","1,936.3400",29.0800,1.5247,"620,974,000","5,815,827,968"
000001,????,2001-02-26,"1,940.7700","1,954.7700","1,935.5400","1,954.6900",18.3500,0.9477,"762,434,800","7,163,294,208"
000001,????,2001-02-27,"1,956.2700","1,962.2800","1,946.9800","1,962.0400",7.3500,0.3760,"739,859,300","6,875,915,776"
000001,????,2001-02-28,"1,964.3500","1,965.0200","1,950.9300","1,959.1800",-2.8600,-0.1458,"614,135,400","6,860,471,808"
000001,????,2001-03-01,"1,959.0000","1,968.3500","1,953.7200","1,965.1200",5.9400,0.3032,"1,166,736,900","8,403,776,000"
000001,????,2001-03-02,"1,969.0500","1,987.3800","1,968.9600","1,985.1100",19.9900,1.0172,"1,516,357,700","9,045,783,552"
000001,????,2001-03-05,"1,991.2800","1,993.8000","1,979.6500","1,984.2000",-0.9100,-0.0458,"1,071,935,900","7,948,026,880"
000001,????,2001-03-06,"1,986.7300","1,990.0600","1,977.1100","1,990.0600",5.8600,0.2953,"2,087,223,900","14,487,169,024"
000001,????,2001-03-07,"1,991.2700","1,996.8500","1,986.0400","1,991.1700",1.1100,0.0558,"1,389,005,400","10,693,875,712"
000001,????,2001-03-08,"1,990.6300","2,002.2500","1,989.8600","2,000.9000",9.7300,0.4887,"1,149,040,300","9,401,841,664"
000001,????,2001-03-09,"2,003.2000","2,015.5000","1,999.4700","2,011.6600",10.7600,0.5378,"1,568,103,400","13,232,957,440"
000001,????,2001-03-12,"2,013.3100","2,015.5900","2,004.9600","2,012.5500",0.8900,0.0442,"1,233,348,900","10,875,390,976"
000001,????,2001-03-13,"2,012.1500","2,012.7700","1,992.1700","1,998.6900",-13.8600,-0.6887,"1,387,481,900","10,947,035,136"
000001,????,2001-03-14,"1,996.1500","2,018.6100","1,994.9400","2,018.6100",19.9200,0.9967,"1,070,314,700","9,359,965,184"
000001,????,2001-03-15,"2,019.7200","2,027.3300","2,017.5800","2,022.6000",3.9900,0.1977,"1,375,851,100","11,947,374,592"
000001,????,2001-03-16,"2,023.0200","2,024.2800","2,011.9900","2,020.2300",-2.3700,-0.1172,"1,238,652,400","10,741,126,144"
000001,????,2001-03-19,"2,019.8500","2,036.6300","2,017.4900","2,036.6100",16.3800,0.8108,"1,395,060,700","12,110,220,288"
000001,????,2001-03-20,"2,039.5500","2,045.9400","2,037.1700","2,045.7900",9.1800,0.4507,"1,248,026,300","11,834,905,600"
000001,????,2001-03-21,"2,047.6300","2,066.3900","2,046.4300","2,066.3900",20.6000,1.0069,"1,964,284,000","14,014,104,576"
000001,????,2001-03-22,"2,071.2000","2,087.5300","2,068.1400","2,087.5300",21.1400,1.0230,"2,361,955,700","18,593,021,952"
000001,????,2001-03-23,"2,091.1700","2,093.9400","2,052.5500","2,053.5300",-34.0000,-1.6287,"2,429,779,300","19,365,216,256"
000001,????,2001-03-26,"2,052.0500","2,089.9800","2,052.0500","2,089.8800",36.3500,1.7701,"2,131,132,300","15,440,962,560"
000001,????,2001-03-27,"2,096.5000","2,107.3000","2,090.9000","2,107.2500",17.3700,0.8311,"1,798,430,500","16,492,103,680"
000001,????,2001-03-28,"2,109.7500","2,112.8700","2,096.9100","2,106.8700",-0.3800,-0.0180,"1,571,755,900","15,636,245,504"
000001,????,2001-03-29,"2,107.2200","2,111.7300","2,096.9300","2,101.6500",-5.2200,-0.2478,"1,553,537,600","15,699,063,808"
000001,????,2001-03-30,"2,101.1000","2,112.8300","2,096.2800","2,112.7700",11.1200,0.5291,"2,439,539,100","15,433,589,760"
000001,????,2001-04-02,"2,117.4500","2,126.9600","2,114.7700","2,125.0800",12.3100,0.5826,"2,373,835,600","16,937,216,000"
000001,????,2001-04-03,"2,127.7800","2,129.8200","2,109.2500","2,123.0500",-2.0300,-0.0955,"2,060,855,500","14,192,054,272"
000001,????,2001-04-04,"2,123.8800","2,128.1500","2,084.9300","2,090.7100",-32.3400,-1.5233,"2,081,239,900","15,923,984,384"
000001,????,2001-04-05,"2,084.8000","2,112.6100","2,081.6400","2,112.6000",21.8900,1.0470,"2,305,954,200","13,171,706,880"
000001,????,2001-04-06,"2,116.3700","2,122.2200","2,103.2600","2,108.6000",-4.0000,-0.1893,"3,741,648,800","13,976,721,408"
000001,????,2001-04-09,"2,108.9600","2,117.4100","2,100.9700","2,117.3600",8.7600,0.4154,"2,587,892,600","13,583,108,096"
000001,????,2001-04-10,"2,119.5300","2,128.5400","2,119.3500","2,128.4700",11.1100,0.5247,"2,076,245,200","12,148,948,992"
000001,????,2001-04-11,"2,130.8900","2,134.5000","2,121.1500","2,131.3900",2.9200,0.1372,"1,532,366,100","12,170,415,104"
000001,????,2001-04-12,"2,132.8000","2,141.9100","2,124.8100","2,134.7900",3.4000,0.1595,"1,878,638,400","16,764,751,872"
000001,????,2001-04-13,"2,135.6600","2,145.4300","2,130.5900","2,145.4000",10.6100,0.4970,"1,874,717,300","14,657,764,352"
000001,????,2001-04-16,"2,150.2900","2,168.0700","2,150.2800","2,168.0500",22.6500,1.0557,"3,151,184,400","21,447,417,856"
000001,????,2001-04-17,"2,173.3000","2,177.1500","2,163.1900","2,176.6700",8.6200,0.3976,"2,855,257,700","22,125,989,888"
